"EstimatedX","EstimatedY","EncoderHeading","Gyro","Timestamp"
"0.0","0.0","0.0","0.0","2605.526262"
"0.0","0.0","0.0","0.0","2613.664346"
"0.0","0.0","0.0","0.0","2619.791972"
"0.0","0.0","0.0","0.0","2627.531348"
"0.0","0.0","0.0","0.0","2634.673973"
"0.0","0.0","0.0","0.0","2640.884432"
"0.0","0.0","0.0","0.0","2647.92235"
"0.0","0.0","0.0","0.0","2655.334767"
"0.0","0.0","0.0","0.0","2692.202604"
"0.0","0.0","0.0","0.0","2699.563688"
"0.0","0.0","0.0","0.0","2709.061231"
"0.0","0.0","0.0","0.0","2715.284815"
"0.0","0.0","0.0","0.0","2723.899774"
"0.0","0.0","0.0","0.0","2731.500316"
"0.0","0.0","0.0","0.0","2738.280109"
"0.0","0.0","0.0","0.0","2745.850609"
"0.0","0.0","0.0","0.0","2762.102278"
"0.0","0.0","0.0","0.0","2769.528112"
"0.0","0.0","0.0","0.0","2776.769321"
"0.0","0.0","0.0","0.0","2785.997072"
"0.0","0.0","0.0","0.0","2798.954365"
"0.0","0.0","0.0","0.0","2807.381782"
"-0.0074260782596973435","0.00892910395888037","0.0640597966101632","0.0","2815.384533"
"-0.014857156795641941","0.014881469558769017","0.1281195932203264","0.0","2823.680701"
"-0.017898616745357802","0.030426187733861944","0.4099826983050852","0.0","2835.716327"
"-0.02233043766409302","0.028106246026180066","0.6277860067796808","0.0","2843.429161"
"-0.03887858549803701","0.04289961051156145","1.0762045830508742","-0.12999999523162842","2850.612037"
"-0.047022324337066865","0.07496820681362382","1.4989992406780122","-0.12999999523162842","2858.219287"
"-0.052961934299748194","0.12255241772150875","2.075537410169532","-0.7300000190734863","2865.477121"
"-0.051562164475761944","0.16200150045153444","2.485520108474617","-0.7300000190734863","2872.550039"
"-0.042116759856648145","0.1827712154158097","2.780195172881378","-1.6799999475479126","2880.266956"
"-0.036696576866588684","0.19322664202695208","2.9595626033898657","-1.6799999475479126","2887.23254"
"-0.02843293364233984","0.20560940601734584","3.087682196610192","-1.6799999475479126","2895.284583"
"-0.017799325701437912","0.22827831286770392","3.2670496271186793","-2.4700000286102295","2903.840625"
"-0.021173334504335464","0.23524262224204792","3.3182974644068404","-2.4700000286102295","2910.891376"
"-0.0225518557940771","0.23337321029537683","3.3054855050847873","-3.2699999809265137","2919.134752"
"-0.02827368620590632","0.2294648153071469","3.2798615864407323","-3.2699999809265137","2926.096544"
"-0.02945063584104877","0.22402912019288168","3.2414257084746243","-3.2699999809265137","2936.502337"
"-0.021642539946639387","0.21727779766265803","3.1261180745763","-3.1500000953674316","2946.06113"
"-0.014324740613344118","0.21940330891334237","3.0108104406779757","-3.1500000953674316","2955.946881"
"-0.011695136846863945","0.22603375443189488","2.9083147661017046","-2.950000047683716","2963.678965"
"-0.011604283541422117","0.22422142817108567","2.831443010169488","-2.950000047683716","2971.305465"
"-0.01744567765270167","0.22211969072258791","2.754571254237272","-2.950000047683716","2979.634883"
"-0.02172309695891529","0.21831196081686857","2.664887538983054","-2.75","2987.721342"
"-0.02616976402314071","0.21807950257924308","2.6008277423728905","-2.75","2996.87151"
"-0.028050363333208678","0.22688141211322738","2.5367679457627275","-2.569999933242798","3005.248469"
"-0.026853699322130546","0.23345410456093235","2.4983320677966194","-2.569999933242798","3013.459178"
"-0.02588060253778506","0.24535278580381553","2.434272271186456","-2.440000057220459","3021.950179"
"-0.026105878925527858","0.25068002596987715","2.408648352542401","-2.440000057220459","3029.015805"
"-0.02504576386880686","0.26082045843897317","2.395836393220348","-2.3499999046325684","3037.905222"
"-0.026701718715105585","0.26490518878784025","2.383024433898295","-2.3499999046325684","3044.709514"
"-0.029642598417232945","0.2641780756595999","2.35740051525424","-2.3499999046325684","3052.316765"
"-0.029764698413264866","0.26714399778930975","2.35740051525424","-2.2899999618530273","3060.520766"
"-0.029886798409296787","0.2701099199190196","2.35740051525424","-2.2899999618530273","3067.3096"
"-0.029886798409296787","0.2701099199190196","2.35740051525424","-2.2799999713897705","3075.535768"
"-0.02847753371124877","0.27195626630674413","2.370212474576293","-2.2799999713897705","3082.429602"
"-0.027068681911559343","0.2738029277752162","2.383024433898346","-2.2799999713897705","3089.218144"
"-0.02694525550290398","0.27083706054788115","2.383024433898346","-2.2899999618530273","3097.217686"
"-0.02553681667201827","0.27268403700476435","2.395836393220399","-2.2899999618530273","3104.19727"
"-0.025412727066291926","0.2697181974510655","2.395836393220399","-2.2899999618530273","3113.854938"
"-0.023731554486596133","0.26502912559901376","2.383024433898346","-2.309999942779541","3121.823272"
"-0.023731554486596133","0.26502912559901376","2.383024433898346","-2.309999942779541","3129.37394"
"-0.023731554486596133","0.26502912559901376","2.383024433898346","-2.299999952316284","3141.674108"
"-0.02217452528392353","0.26330555893808866","2.370212474576293","-2.299999952316284","3150.4629"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.299999952316284","3158.017943"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.299999952316284","3167.464735"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.299999952316284","3179.13782"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.299999952316284","3189.321946"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.309999942779541","3198.427197"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.309999942779541","3209.065448"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.309999942779541","3216.766615"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.309999942779541","3225.603241"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.299999952316284","3247.733743"
"-0.022297288489336365","0.26627145369076116","2.370212474576293","-2.299999952316284","3255.543702"
"-0.0224200516947492","0.2692373484434337","2.370212474576293","-2.299999952316284","3264.09712"
"-0.02194001392907559","0.25731737286582035","2.2420928813559664","-2.2899999618530273","3278.993413"
"-0.026867098810012546","0.22968559386355408","1.9602297762712078","-2.109999895095825","3289.093539"
"-0.029043781863228604","0.20453549167589546","1.6527427525423937","-2.109999895095825","3295.628331"
"-0.03438975848041591","0.18168373535115973","1.3196318101695248","-2.109999895095825","3305.061707"
"-0.049746281074435045","0.09900611106051227","0.02562391864410599","-1.5099999904632568","3320.265709"
"-0.08133020257485565","0.043631945067004","359.11597480677966","-0.17000000178813934","3328.313085"
"-0.10180542027003636","-0.00617615794772907","358.18070177627123","-0.17000000178813934","3335.579085"
"-0.09072976838173982","-0.062339708775405664","357.14293307118646","-0.17000000178813934","3343.302128"
"-0.08619372455483067","-0.1283224338656899","355.2467630915255","1.7300000190734863","3358.892296"
"-0.1083274602484129","-0.18825577293481413","353.82463560677974","3.950000047683716","3366.394255"
"-0.13331782293387337","-0.24797014784746038","352.6971831864408","3.950000047683716","3373.093547"
"-0.14696179734764153","-0.34387180616593543","351.10850023050864","6.659999847412109","3384.56509"
"-0.21458146126592187","-0.50055925325131","348.3411170169492","6.659999847412109","3400.058134"
"-0.22894771825649354","-0.5650643175544713","346.5474427118645","9.649999618530273","3408.273218"
"-0.2504831635193638","-0.6141269773484149","345.1893750237289","9.649999618530273","3415.120968"
"-0.2608165546597581","-0.6568794797466441","343.76724753898316","12.850000381469727","3424.329469"
"-0.27760389108372546","-0.6915379236910383","342.28106025762725","12.850000381469727","3433.843054"
"-0.35981660546528516","-0.7931252171634713","339.59054880000025","16.25","3444.603805"
"-0.3775098701898903","-0.8225481848253934","338.28372894915276","16.25","3456.006806"
"-0.4346207557446849","-0.9265853272522545","335.6700892474579","19.850000381469727","3464.079848"
"-0.4580975250120961","-1.0114663760755365","334.00453453559345","19.850000381469727","3470.785266"
"-0.5027671253218698","-1.0668693334031711","332.313355905085","23.549999237060547","3479.899558"
"-0.551658449319361","-1.0978647352920266","330.7374849084748","23.549999237060547","3486.923184"
"-0.5714831781752425","-1.1440658033636046","329.2512976271189","23.549999237060547","3498.883852"
"-0.6588301986189937","-1.2310433481992678","325.5358294237291","27.299999237060547","3514.535562"
"-0.7186718902936431","-1.2967542023463794","323.242488705085","31.06999969482422","3522.286896"
"-0.7349630905540139","-1.3058734618194914","322.0766004067799","31.06999969482422","3528.710563"
"-0.7835255721696975","-1.3378781074162185","320.35979785762737","34.90999984741211","3540.073314"
"-0.8538004479879389","-1.3968741895054473","318.28426044745794","34.90999984741211","3546.53869"
"-0.9016696439722117","-1.4118639184322381","316.8877568813563","34.90999984741211","3555.074607"
"-1.0062572063706459","-1.479805112472241","313.86413448135625","38.7599983215332","3568.789359"
"-1.0492732929950894","-1.4895589478266182","312.3138874033902","42.59000015258789","3577.28736"
"-1.1143203282418845","-1.5273027730735824","310.69958052881395","42.59000015258789","3582.851485"
"-1.2621067125500847","-1.57448350045143","307.3428471864411","46.380001068115234","3598.930779"
"-1.2815265990544238","-1.5908853248356898","306.3307024000004","46.380001068115234","3606.485238"
"-1.3562910361822769","-1.6222908751419873","304.6138998508478","50.099998474121094","3612.899572"
"-1.3961425287839404","-1.627764904957236","303.58894310508515","50.099998474121094","3618.750697"
"-1.4264185832341787","-1.6244797531561592","302.65367007457667","50.099998474121094","3627.294781"
"-1.5028211749696987","-1.6265625600856957","301.1162349559326","53.689998626708984","3633.792824"
"-1.5538749475697642","-1.6378499328931684","300.2065858440681","53.689998626708984","3639.699658"
"-1.58048009690188","-1.6445705895881593","299.52755200000036","53.689998626708984","3648.317533"
"-1.6252933551930273","-1.640578570182793","298.5154072135597","59.63999938964844","3655.117451"
"-1.6569680933895592","-1.6323136844253352","297.9388690440681","59.63999938964844","3662.736952"
"-1.6801719162782145","-1.6193222534247858","297.25983520000034","61.529998779296875","3674.071411"
"-1.7006305552997212","-1.603113901042405","296.9267242576274","61.529998779296875","3682.322954"
"-1.7220625381362877","-1.5806831854536474","296.67048507118676","62.59000015258789","3695.879622"
"-1.7287367908951785","-1.5607825705250302","296.67048507118676","62.59000015258789","3703.241289"
"-1.7222533964723514","-1.5392421016267852","296.76016878644106","62.869998931884766","3711.684457"
"-1.7216120551874052","-1.5272792476519974","296.82422858305125","62.869998931884766","3718.276416"
"-1.731730220652282","-1.519091537207078","296.8498525016953","62.869998931884766","3726.497625"
"-1.7416982726317936","-1.5124964360349933","296.9139122983055","62.779998779296875","3733.877375"
"-1.7476823826210732","-1.5072135034432188","296.9779720949157","62.779998779296875","3742.995751"
"-1.7509231380864885","-1.4955371624889435","297.08046776949186","62.599998474121094","3750.50121"
"-1.748459596830561","-1.4859369409571062","297.17015148474616","62.599998474121094","3757.472628"
"-1.752200276412387","-1.481184567942631","297.24702324067835","62.400001525878906","3766.961129"
"-1.7564838951911927","-1.476713545513008","297.2982710779665","62.400001525878906","3773.649921"
"-1.7608525380651752","-1.4772984967208413","297.31108303728854","62.400001525878906","3784.562922"
"-1.7607722729372437","-1.4722448819841192","297.3495189152547","62.25","3791.966298"
"-1.7634088971933295","-1.4736086323354496","297.3495189152547","62.25","3801.309841"
"-1.7634088971933295","-1.4736086323354496","297.3495189152547","62.20000076293945","3808.149716"
"-1.7656776566753234","-1.4731108850245673","297.33670695593264","62.20000076293945","3815.037717"
"-1.7653092232725083","-1.4712497645018299","297.3238949966106","62.209999084472656","3825.163801"
"-1.764569316981274","-1.4792186649829515","297.25983520000045","62.25","3847.796554"
"-1.7663870969356896","-1.4834936812002393","297.2342112813563","62.25","3854.503721"
"-1.7585940967116176","-1.4894962357501649","297.28545911864455","62.290000915527344","3864.549889"
"-1.7414856474325393","-1.4990131917094336","297.55451026440727","62.290000915527344","3879.565182"
"-1.7314006665615143","-1.5037685776205507","297.9644929627123","62.22999954223633","3886.360432"
"-1.7230666923739517","-1.502678901921073","298.29760390508517","62.22999954223633","3892.761641"
"-1.7054037626761107","-1.4998132616017925","298.8869540338988","61.72999954223633","3903.396684"
"-1.671442104189937","-1.4892800516237024","299.6684835525429","61.72999954223633","3909.993018"
"-1.5854986062127856","-1.4523126682808594","301.4621578576277","60.689998626708984","3926.867978"
"-1.561498712208201","-1.4373902360098447","302.28212325423783","60.689998626708984","3937.860313"
"-1.502329169251886","-1.4094626476227414","303.89643012881413","59.06999969482422","3945.714313"
"-1.4589883323130846","-1.3815267298505776","305.011070589831","59.06999969482422","3955.825231"
"-1.41750822588371","-1.3423841167370418","306.7150611796615","56.939998626708984","3962.948607"
"-1.385800667256561","-1.3126460848196184","307.85532555932247","56.939998626708984","3969.171024"
"-1.330098487727512","-1.2547179342964876","309.53369223050885","54.349998474121094","3979.805483"
"-1.289963130763756","-1.2128764888011712","311.096751267797","54.349998474121094","3985.926401"
"-1.2587099430795476","-1.1729408860517254","312.582938549153","54.349998474121094","3995.282485"
"-1.2026889417272375","-1.1074650923064109","314.4534846101699","51.22999954223633","4001.195736"
"-1.1691796952669777","-1.0780645323517515","315.7090566237292","51.22999954223633","4007.686486"
"-1.1445983412037612","-1.0283792584310525","317.38742329491566","43.790000915527344","4016.563654"
"-1.102325511023884","-0.9718727709041306","319.36046503050886","43.790000915527344","4024.542488"
"-1.0729534829085399","-0.925160482942508","320.8594642711868","43.790000915527344","4032.522489"
"-1.0404953738186924","-0.8574852932412927","322.7684462101699","39.720001220703125","4039.143031"
"-1.0151295332658943","-0.8282406282112511","324.15213781694945","39.720001220703125","4045.670532"
"-1.000963613497692","-0.7822263267453388","325.71519685423755","39.720001220703125","4053.292658"
"-0.9876344014424593","-0.7296386457695213","327.5088711593222","35.5","4060.27195"
"-0.9561297056107315","-0.6673525496756725","329.07193019661037","35.5","4067.590742"
"-0.9558530864847802","-0.5412009238229656","331.4549546305087","31.219999313354492","4076.849118"
"-0.938118810367373","-0.45908061430084157","333.4408083254239","31.219999313354492","4083.130452"
"-0.9096070020908988","-0.4444289587398921","334.96543148474586","26.8799991607666","4091.101411"
"-0.8991248790844251","-0.4067521875209989","336.4772426847459","26.8799991607666","4097.782037"
"-0.8821203785495001","-0.32746783086120673","338.2196691525425","26.8799991607666","4105.019163"
"-0.8734063682766782","-0.22884994529952313","340.3720783186441","22.479999542236328","4112.239663"
"-0.8576967194059524","-0.19215216523207573","341.8070177627119","22.479999542236328","4118.306039"
"-0.84060758755671","-0.1377015002489578","343.34445288135595","22.479999542236328","4125.331123"
"-0.8439085900600836","-0.055696310436590735","345.45842616949153","18.030000686645508","4132.213582"
"-0.8565857966433803","0.0110624284107161","347.0086732474576","18.030000686645508","4139.016416"
"-0.8547711787461001","0.08377731723571659","348.9689030237288","13.529999732971191","4146.865167"
"-0.8482040297166543","0.14546860031101336","350.64726969491517","13.529999732971191","4152.668167"
"-0.8539183036615734","0.2070490480705816","352.1847048135593","13.529999732971191","4158.186501"
"-0.8648548861689968","0.25153681567684194","353.68370405423724","13.529999732971191","4165.06546"
"-0.8643861448380442","0.2873986595094937","355.3236348474576","9.010000228881836","4171.356419"
"-0.8565155079442107","0.3375360451366457","356.89950584406773","9.010000228881836","4180.159212"
"-0.8737541333448274","0.4664231909309863","359.94875216271174","4.460000038146973","4191.518463"
"-0.893697477968664","0.5562495417052831","2.7673832135592233","4.460000038146973","4202.058714"
"-0.927672166756352","0.6209163122762537","4.714801030508378","-0.05999999865889549","4209.212423"
"-0.9370909465552278","0.6720118816626299","6.341919864406666","-0.05999999865889549","4215.642799"
"-0.9523657875654561","0.7228043155865955","7.802483227118519","-0.05999999865889549","4221.899049"
"-0.9732279878866532","0.7901012897908086","9.68584124745751","-4.579999923706055","4229.63755"
"-0.9994010644615325","0.8173591453958089","11.27452420338969","-4.579999923706055","4235.155592"
"-1.0202371368515326","0.8298940191511753","12.47884837966089","-4.579999923706055","4241.371593"
"-1.0397690087313716","0.8736320612663","14.2212748474575","-9.119999885559082","4249.013844"
"-1.0584620295422649","0.9203620156313326","15.835581722033789","-9.119999885559082","4254.470053"
"-1.085047383203879","0.9682169377875834","17.219273328813475","-9.119999885559082","4263.547304"
"-1.142991164829964","1.0614643747196597","19.922596745762636","-13.680000305175781","4270.048554"
"-1.1643806192942732","1.097210079094402","21.344724230508383","-13.680000305175781","4275.919805"
"-1.1857228016263979","1.1379470396370965","22.843723471186347","-13.680000305175781","4282.736056"
"-1.2264955474352628","1.186380282634704","24.66302169491517","-18.18000030517578","4289.205223"
"-1.2663520464203286","1.2220175167903768","25.995465464406703","-18.18000030517578","4294.764682"
"-1.3000814348955605","1.2789248308171581","27.59696037966093","-18.18000030517578","4302.078224"
"-1.3313134906476103","1.327061893209883","29.454694481355865","-22.729999542236328","4308.277891"
"-1.373107807735339","1.3487951538394916","30.825574128813503","-22.729999542236328","4314.575267"
"-1.4224177306420807","1.3918307664797032","32.65768431186434","-27.280000686645508","4324.05181"
"-1.4886055754304248","1.4480205923254241","34.938213071186354","-27.280000686645508","4330.107685"
"-1.5311931757052262","1.4869503051013095","36.45002427118637","-27.280000686645508","4337.042644"
"-1.576350977158803","1.5335510416599456","38.61524539661012","-31.809999465942383","4345.466854"
"-1.6181251351831665","1.5608951492498757","40.38329578305079","-31.809999465942383","4351.993479"
"-1.6742277914000532","1.5956086605225157","42.112910291525345","-31.809999465942383","4359.74598"
"-1.7385746617331805","1.6382334053727263","44.162823783050776","-36.380001068115234","4366.319856"
"-1.7762775366616452","1.6719194466566127","45.54651538983041","-36.380001068115234","4372.261398"
"-1.8269183836819243","1.7119386155006546","47.263317938982965","-36.380001068115234","4381.453857"
"-2.0088535434408006","1.7951365672159771","53.50274212881346","-50.099998474121094","4404.483859"
"-2.0572054597623155","1.8134562179567504","55.052989206779586","-50.099998474121094","4410.742152"
"-2.1149849321626","1.8344452118862864","57.077278779660965","-54.650001525878906","4419.919736"
"-2.172501440298837","1.8301644286452219","58.85814112542368","-54.650001525878906","4426.83632"
"-2.306415231287715","1.8716923884634764","63.48325844067794","-59.16999816894531","4445.483447"
"-2.354594796572305","1.8949426848492752","64.99506964067795","-59.16999816894531","4453.559406"
"-2.4459649304657556","1.8978426299009956","67.51902562711862","-63.689998626708984","4462.030865"
"-2.562997197474413","1.9264873042912811","70.82451113220337","-68.1500015258789","4477.678783"
"-2.636871732386269","1.9477081435033619","72.69505719322031","-68.1500015258789","4483.841701"
"-2.7038963497027244","1.9474886344744546","74.21968035254231","-68.1500015258789","4490.614493"
"-2.7474246644761733","1.9345399309841746","75.85961114576266","-72.47000122070312","4498.803911"
"-2.7889918930226423","1.9215851845394891","77.25611471186436","-72.47000122070312","4504.921328"
"-2.845949199043517","1.9049645173842977","78.52449868474572","-72.47000122070312","4511.767912"
"-2.8810556869543116","1.8981023397377055","79.74163482033892","-76.44000244140625","4518.988121"
"-2.8968153258600315","1.8857741776531856","80.56160021694909","-76.44000244140625","4525.476538"
"-2.9489146697619883","1.8669028472891631","81.61218088135585","-76.44000244140625","4533.219122"
"-2.9897704986874696","1.8650670336057513","82.62432566779651","-79.6500015258789","4540.84329"
"-2.995861592068045","1.8613386994397039","83.17523991864398","-79.6500015258789","4547.897249"
"-3.0207420393253805","1.8342940658407703","83.84146180338972","-82.0999984741211","4555.769333"
"-3.034741583994323","1.8163505251587202","84.2898803796609","-82.0999984741211","4561.739459"
"-3.0272692140576503","1.8021936766523445","84.48205976949146","-82.0999984741211","4568.385668"
"-3.0211878778300214","1.7792550297002225","84.69986307796604","-83.66000366210938","4575.650793"
"-3.009250452413387","1.7602666420150175","84.7511109152542","-83.66000366210938","4582.149711"
"-2.9871316948990576","1.7477935724328946","84.71267503728811","-83.66000366210938","4589.899003"
"-2.983355445233855","1.7370096536663102","84.69986307796604","-84.36000061035156","4596.913879"
"-2.9833029044888804","1.731042282937189","84.674239159322","-84.36000061035156","4603.020213"
"-2.985932404762014","1.728306633247725","84.64861524067794","-84.4800033569336","4610.771255"
"-2.9863223249949318","1.7238709994684034","84.58455544406777","-84.4800033569336","4616.773464"
"-2.9753318557658854","1.7198371887574022","84.48205976949151","-84.4800033569336","4624.254132"
"-2.9667018860760637","1.7160111729030694","84.35394017627117","-84.31999969482422","4631.099841"
"-2.9622363956915674","1.7125835742701994","84.27706842033896","-84.31999969482422","4637.219883"
"-2.9613300718198188","1.7095088975074653","84.2258205830508","-84.31999969482422","4644.011634"
"-2.9614524133683013","1.708029467138515","84.16176078644064","-84.11000061035156","4650.816801"
"-2.9670592465612255","1.7056200561884765","84.13613686779658","-84.11000061035156","4656.809385"
"-2.9677852545462304","1.7042027894293301","84.09770098983049","-84.11000061035156","4663.46726"
"-2.968512213116581","1.7027860100188832","84.05926511186436","-83.93000030517578","4670.705553"
"-2.972486312978213","1.704692246826237","84.04645315254237","-83.93000030517578","4676.755303"
"-2.96995333588534","1.705919555723289","84.00801727457625","-83.83000183105469","4688.554388"
"-2.970973547461974","1.707519143517493","83.99520531525425","-83.83000183105469","4697.960347"
"-2.9739075809364857","1.7137965906272825","84.02082923389831","-83.79000091552734","4711.578557"
"-2.977152973986157","1.7171203703392814","84.04645315254237","-83.79000091552734","4717.927266"
"-2.9803998531777984","1.7204426983085872","84.07207707118643","-83.80999755859375","4725.344058"
"-2.980695588453806","1.7234576622503563","84.09770098983049","-83.80999755859375","4731.719309"
"-2.9793675957842933","1.7248126339261434","84.11051294915252","-83.80999755859375","4737.748643"
"-2.9737596856111335","1.7272195371375778","84.13613686779658","-83.91999816894531","4748.026686"
"-2.9770117611837024","1.7305367787765076","84.16176078644064","-83.91999816894531","4753.962686"
"-2.977312215346545","1.7335512761176373","84.1873847050847","-83.91999816894531","4762.54002"
"-2.9740584141812154","1.7362038188512379","84.1873847050847","-83.97000122070312","4769.930855"
"-2.975685749579324","1.7378611665741646","84.20019666440669","-83.97000122070312","4775.910605"
"-2.973758115148536","1.7391570243880712","84.18738470508464","-83.98999786376953","4784.013689"
"-2.9753854505466446","1.7408143721109979","84.20019666440669","-83.98999786376953","4789.865107"
"-2.9753854505466446","1.7408143721109979","84.20019666440669","-83.98999786376953","4795.721482"
"-2.9734578161158547","1.742110229924906","84.18738470508464","-83.98999786376953","4803.103566"
"-2.971529891965364","1.7434056566663991","84.17457274576257","-83.9800033569336","4810.036775"
"-2.9696016781915677","1.7447006522707067","84.16176078644054","-83.9800033569336","4816.709234"
"-2.972554715397785","1.7450026021791833","84.16176078644054","-83.95999908447266","4823.920693"
"-2.970626212097102","1.7462971665815499","84.14894882711849","-83.95999908447266","4830.087694"
"-2.970626212097102","1.7462971665815499","84.14894882711849","-83.95999908447266","4836.688111"
"-2.973579181710208","1.746599776813702","84.14894882711849","-83.94999694824219","4843.65632"
"-2.973579181710208","1.746599776813702","84.14894882711849","-83.94999694824219","4849.914321"
"-2.973579181710208","1.746599776813702","84.14894882711849","-83.94999694824219","4856.49928"
"-2.973579181710208","1.746599776813702","84.14894882711849","-83.94000244140625","4863.642197"
